id,predict_label
5172,triangle
5173,curved
5174,center
5175,center
5176,center
5177,center
5178,diagonal
5179,center
5180,center
5181,diagonal
5182,pattern
5183,symmetric
5184,center
5185,center
5186,center
5187,curved
5188,center
5189,center
5190,center
5191,center
5192,center
5193,RoT
5194,curved
5195,center
5196,center
5197,center
5198,center
5199,center
5200,center
5201,center
5202,center
5203,center
5204,center
5205,center
5206,center
5207,curved
5208,center
5209,center
5210,center
5211,triangle
5212,center
5213,center
5214,center
5215,diagonal
5216,center
5217,center
5218,curved
5219,curved
5220,center
5221,curved
5222,curved
5223,center
5224,center
5225,center
5226,center
5227,center
5228,center
5229,center
5230,curved
5231,center
5232,curved
5233,curved
5234,curved
5235,center
5236,curved
5237,center
5238,center
5239,center
5240,curved
5241,diagonal
5242,center
5243,center
5244,RoT
5245,curved
5246,curved
5247,center
5248,center
5249,curved
5250,center
5251,curved
5252,center
5253,center
5254,symmetric
5255,curved
5256,center
5257,center
5258,curved
5259,curved
5260,center
5261,center
5262,center
5263,center
5264,center
5265,center
5266,curved
5267,center
5268,curved
5269,center
5270,center
5271,diagonal
5272,diagonal
5273,curved
5274,center
5275,diagonal
5276,center
5277,center
5278,center
5279,center
5280,center
5281,center
5282,curved
5283,curved
5284,curved
5285,curved
5286,curved
5287,curved
5288,center
5289,diagonal
5290,center
5291,curved
5292,center
5293,center
5294,curved
5295,center
5296,center
5297,curved
5298,center
5299,center
5300,center
5301,center
5302,center
5303,center
5304,center
5305,center
5306,center
5307,center
5308,curved
5309,curved
5310,RoT
5311,center
5312,center
5313,curved
5314,horizontal
5315,curved
5316,curved
5317,center
5318,center
5319,curved
5320,center
5321,center
5322,center
5323,center
5324,center
5325,center
5326,vertical
5327,center
5328,center
5329,center
5330,center
5331,curved
5332,center
5333,diagonal
5334,curved
5335,curved
5336,center
5337,center
5338,center
5339,center
5340,vertical
5341,diagonal
5342,center
5343,center
5344,center
5345,center
5346,center
5347,center
5348,center
5349,curved
5350,pattern
5351,RoT
5352,center
5353,center
5354,center
5355,curved
5356,center
5357,curved
5358,center
5359,center
5360,diagonal
5361,center
5362,center
5363,center
5364,curved
5365,center
5366,center
5367,center
5368,center
5369,center
5370,center
5371,curved
5372,center
5373,center
5374,center
5375,curved
5376,curved
5377,center
5378,curved
5379,center
5380,center
5381,center
5382,center
5383,center
5384,center
5385,center
5386,center
5387,center
5388,center
5389,center
5390,center
5391,pattern
5392,diagonal
5393,center
5394,curved
5395,center
5396,center
5397,horizontal
5398,triangle
5399,center
5400,center
5401,pattern
5402,center
5403,center
5404,RoT
5405,RoT
5406,center
5407,center
5408,center
5409,center
5410,RoT
5411,curved
5412,center
5413,center
5414,center
5415,center
5416,center
5417,curved
5418,pattern
5419,center
5420,center
5421,center
5422,RoT
5423,curved
5424,RoT
5425,curved
5426,RoT
5427,center
5428,curved
5429,curved
5430,RoT
5431,curved
5432,center
5433,RoT
5434,center
5435,center
5436,center
5437,center
5438,center
5439,curved
5440,curved
5441,RoT
5442,center
5443,curved
5444,center
5445,center
5446,pattern
5447,curved
5448,curved
5449,diagonal
5450,center
5451,center
5452,diagonal
5453,diagonal
5454,center
5455,symmetric
5456,diagonal
5457,curved
5458,center
5459,center
5460,center
5461,curved
5462,curved
5463,curved
5464,curved
5465,center
5466,center
5467,curved
5468,curved
5469,center
5470,RoT
5471,center
5472,center
5473,center
5474,RoT
5475,curved
5476,curved
5477,center
5478,curved
5479,triangle
5480,center
5481,center
5482,center
5483,center
5484,center
5485,curved
5486,center
5487,center
5488,center
5489,curved
5490,curved
5491,curved
5492,center
5493,curved
5494,curved
5495,curved
5496,center
5497,center
5498,pattern
5499,curved
5500,center
5501,horizontal
5502,center
5503,curved
5504,diagonal
5505,pattern
5506,center
5507,center
5508,curved
5509,RoT
5510,center
5511,center
5512,pattern
5513,symmetric
5514,center
5515,pattern
5516,center
5517,curved
5518,pattern
5519,center
5520,center
5521,center
5522,horizontal
5523,center
5524,diagonal
5525,center
5526,center
5527,center
5528,center
5529,center
5530,center
5531,center
5532,RoT
5533,curved
5534,center
5535,center
5536,curved
5537,center
5538,curved
5539,center
5540,center
5541,curved
5542,center
5543,center
5544,curved
5545,RoT
5546,center
5547,curved
5548,center
5549,center
5550,center
5551,curved
5552,curved
5553,curved
5554,center
5555,curved
5556,center
5557,center
5558,RoT
5559,center
5560,center
5561,center
5562,center
5563,center
5564,curved
5565,center
5566,center
5567,center
5568,curved
5569,curved
5570,curved
5571,center
5572,curved
5573,center
5574,curved
5575,curved
5576,center
5577,curved
5578,center
5579,center
5580,curved
5581,center
5582,curved
5583,center
5584,center
5585,center
5586,center
5587,curved
5588,curved
5589,center
5590,center
5591,center
5592,center
5593,center
5594,center
5595,center
5596,center
5597,center
5598,curved
5599,center
5600,curved
5601,curved
5602,horizontal
5603,curved
5604,center
5605,curved
5606,center
5607,curved
5608,center
5609,center
5610,curved
5611,diagonal
5612,center
5613,center
5614,curved
5615,diagonal
5616,curved
5617,curved
5618,curved
5619,curved
5620,curved
5621,center
5622,curved
5623,curved
5624,curved
5625,center
5626,diagonal
5627,curved
5628,center
5629,curved
5630,curved
5631,center
5632,curved
5633,curved
5634,curved
5635,curved
5636,center
5637,center
5638,center
5639,center
5640,curved
5641,center
5642,curved
5643,RoT
5644,center
5645,center
5646,center
5647,center
5648,center
5649,center
5650,curved
5651,center
5652,curved
5653,center
5654,curved
5655,center
5656,curved
5657,curved
5658,center
5659,center
5660,center
5661,curved
5662,center
5663,center
5664,center
5665,triangle
5666,RoT
5667,center
5668,center
5669,center
5670,center
5671,center
5672,center
5673,curved
5674,center
5675,curved
5676,center
5677,curved
5678,curved
5679,curved
5680,curved
5681,curved
5682,center
5683,center
5684,center
5685,RoT
5686,center
5687,center
5688,diagonal
5689,center
5690,center
5691,diagonal
5692,center
5693,center
5694,diagonal
5695,center
5696,center
5697,center
5698,center
5699,center
5700,center
5701,curved
5702,curved
5703,curved
5704,curved
5705,curved
5706,curved
5707,curved
5708,curved
5709,center
5710,curved
5711,curved
5712,curved
5713,curved
5714,curved
5715,curved
5716,curved
5717,center
5718,center
5719,center
5720,curved
5721,curved
5722,curved
5723,center
5724,center
5725,curved
5726,curved
5727,center
5728,curved
5729,curved
5730,curved
5731,curved
5732,center
5733,center
5734,curved
5735,center
5736,curved
5737,curved
5738,curved
5739,center
5740,center
5741,curved
5742,center
5743,center
5744,curved
5745,curved
5746,center
5747,center
5748,curved
5749,curved
5750,center
5751,curved
5752,center
5753,center
5754,curved
5755,curved
5756,curved
5757,center
5758,curved
5759,curved
5760,center
5761,center
5762,pattern
5763,diagonal
5764,center
5765,center
5766,curved
5767,curved
5768,center
5769,center
5770,curved
5771,curved
5772,curved
5773,triangle
5774,curved
5775,curved
5776,curved
5777,curved
5778,curved
5779,curved
5780,center
5781,curved
5782,curved
5783,curved
5784,curved
5785,curved
5786,curved
5787,curved
5788,curved
5789,curved
5790,center
5791,curved
5792,curved
5793,center
5794,center
5795,curved
5796,curved
5797,curved
5798,center
5799,center
5800,curved
5801,center
5802,center
5803,curved
5804,curved
5805,center
5806,center
5807,curved
5808,curved
5809,curved
5810,curved
5811,center
5812,curved
5813,center
5814,center
5815,curved
5816,curved
5817,curved
5818,center
5819,curved
5820,center
5821,center
5822,center
5823,curved
5824,curved
5825,curved
5826,curved
5827,center
5828,curved
5829,center
5830,center
5831,curved
5832,curved
5833,curved
5834,curved
5835,curved
5836,center
5837,center
5838,curved
5839,curved
5840,curved
5841,curved
5842,center
5843,center
5844,center
5845,curved
5846,curved
5847,curved
5848,center
5849,center
5850,center
5851,center
5852,curved
5853,curved
5854,RoT
5855,curved
5856,curved
5857,curved
5858,curved
5859,curved
5860,curved
5861,curved
5862,curved
5863,curved
5864,curved
5865,center
5866,curved
5867,curved
5868,center
5869,center
5870,center
5871,center
5872,center
5873,center
5874,center
5875,center
5876,curved
5877,curved
5878,center
5879,curved
5880,center
5881,curved
5882,center
5883,curved
5884,curved
5885,curved
5886,curved
5887,center
5888,center
5889,curved
5890,center
5891,curved
5892,curved
5893,center
5894,curved
5895,curved
5896,center
5897,curved
5898,center
5899,curved
5900,curved
5901,curved
5902,curved
5903,curved
5904,curved
5905,curved
5906,curved
5907,center
5908,center
5909,center
5910,center
5911,center
5912,center
5913,center
5914,center
5915,center
5916,curved
5917,curved
5918,center
5919,center
5920,center
5921,center
5922,curved
5923,center
5924,curved
5925,curved
5926,center
5927,center
5928,center
5929,center
5930,center
5931,center
5932,curved
5933,curved
5934,center
5935,center
5936,center
5937,center
5938,center
5939,center
5940,curved
5941,center
5942,curved
5943,center
5944,curved
5945,curved
5946,curved
5947,center
5948,center
5949,center
5950,curved
5951,center
5952,triangle
5953,center
5954,center
5955,center
5956,center
5957,center
5958,center
5959,symmetric
5960,curved
5961,curved
5962,center
5963,curved
5964,pattern
5965,center
5966,center
5967,center
5968,curved
5969,center
5970,center
5971,curved
5972,curved
5973,center
5974,center
5975,center
5976,center
5977,center
5978,center
5979,center
5980,curved
5981,curved
5982,curved
5983,diagonal
5984,curved
5985,curved
5986,curved
5987,center
5988,diagonal
5989,curved
5990,center
5991,center
5992,curved
5993,curved
5994,center
5995,diagonal
5996,curved
5997,curved
5998,center
5999,diagonal
6000,curved
6001,curved
6002,curved
6003,center
6004,center
6005,curved
6006,curved
6007,center
6008,curved
6009,curved
6010,center
6011,curved
6012,curved
6013,curved
6014,center
6015,curved
6016,curved
6017,curved
6018,curved
6019,center
6020,curved
6021,curved
6022,curved
6023,center
6024,curved
6025,curved
6026,curved
6027,curved
6028,curved
6029,curved
6030,curved
6031,center
6032,center
6033,center
6034,RoT
6035,center
6036,curved
6037,center
6038,center
6039,center
6040,center
6041,curved
6042,curved
6043,center
6044,center
6045,center
6046,curved
6047,center
6048,center
6049,center
6050,center
6051,curved
6052,center
6053,curved
6054,curved
6055,center
6056,center
6057,RoT
6058,curved
6059,center
6060,center
6061,center
6062,center
6063,center
6064,center
6065,curved
6066,curved
6067,center
6068,center
6069,curved
6070,center
6071,center
6072,center
6073,curved
6074,curved
6075,center
6076,center
6077,curved
6078,center
6079,curved
6080,center
6081,center
6082,center
6083,center
6084,center
6085,curved
6086,center
6087,center
6088,center
6089,center
6090,curved
6091,center
6092,pattern
6093,center
6094,center
6095,center
6096,center
6097,curved
6098,center
6099,center
6100,center
6101,center
6102,center
6103,center
6104,center
6105,center
6106,curved
6107,curved
6108,center
6109,center
6110,center
6111,center
6112,center
6113,curved
6114,curved
6115,center
6116,center
6117,curved
6118,curved
6119,curved
6120,curved
6121,center
6122,curved
6123,curved
6124,curved
6125,center
6126,center
6127,curved
6128,center
6129,curved
6130,center
6131,curved
6132,curved
6133,curved
6134,curved
6135,center
6136,center
6137,center
6138,center
6139,curved
6140,curved
6141,center
6142,center
6143,curved
6144,center
6145,center
6146,center
6147,center
6148,center
6149,curved
6150,center
6151,center
6152,center
6153,curved
6154,center
6155,center
6156,symmetric
6157,curved
6158,center
6159,curved
6160,center
6161,center
6162,center
6163,curved
6164,center
6165,center
6166,center
6167,center
6168,diagonal
6169,diagonal
6170,center
6171,horizontal
6172,center
6173,center
6174,center
6175,center
6176,triangle
6177,diagonal
6178,curved
6179,center
6180,center
6181,curved
6182,center
6183,curved
6184,curved
6185,diagonal
6186,curved
6187,center
6188,center
6189,curved
6190,diagonal
6191,center
6192,center
6193,diagonal
6194,center
6195,center
6196,center
6197,center
6198,center
6199,center
6200,center
6201,center
6202,center
6203,diagonal
6204,diagonal
6205,horizontal
6206,center
6207,center
6208,diagonal
6209,diagonal
6210,horizontal
6211,center
6212,curved
6213,center
6214,symmetric
6215,center
6216,center
6217,curved
6218,curved
6219,curved
6220,center
6221,curved
6222,center
6223,center
6224,curved
6225,curved
6226,curved
6227,symmetric
6228,curved
6229,center
6230,diagonal
6231,center
6232,center
6233,diagonal
6234,center
6235,center
6236,center
6237,center
6238,curved
6239,center
6240,curved
6241,center
6242,curved
6243,center
6244,curved
6245,center
6246,curved
6247,center
6248,center
6249,curved
6250,curved
6251,center
6252,RoT
6253,curved
6254,center
6255,curved
6256,center
6257,center
6258,center
6259,curved
6260,center
6261,center
6262,center
6263,curved
6264,pattern
6265,curved
6266,curved
6267,center
6268,curved
6269,curved
6270,center
6271,center
6272,center
6273,pattern
6274,curved
6275,curved
6276,center
6277,curved
6278,curved
6279,triangle
6280,triangle
6281,curved
6282,center
6283,curved
6284,center
6285,curved
6286,curved
6287,center
6288,curved
6289,center
6290,curved
6291,center
6292,curved
6293,center
6294,center
6295,center
6296,center
6297,RoT
6298,center
6299,curved
6300,center
6301,center
6302,center
6303,center
6304,center
6305,curved
6306,center
6307,center
6308,center
6309,curved
6310,curved
6311,curved
6312,curved
6313,center
6314,center
6315,horizontal
6316,center
6317,curved
6318,curved
6319,center
6320,center
6321,curved
6322,center
6323,center
6324,diagonal
6325,curved
6326,RoT
6327,diagonal
6328,center
6329,center
6330,curved
6331,curved
6332,curved
6333,center
6334,curved
6335,center
6336,center
6337,curved
6338,center
6339,center
6340,curved
6341,center
6342,center
6343,center
6344,center
6345,curved
6346,center
6347,center
6348,center
6349,curved
6350,center
6351,curved
6352,curved
6353,center
6354,center
6355,center
6356,center
6357,curved
6358,center
6359,center
6360,center
6361,center
6362,center
6363,curved
6364,curved
6365,curved
6366,curved
6367,center
6368,curved
6369,center
6370,curved
6371,center
6372,curved
6373,center
6374,center
6375,curved
6376,curved
6377,center
6378,center
6379,curved
6380,center
6381,center
6382,center
6383,center
6384,center
6385,curved
6386,curved
6387,center
6388,curved
6389,center
6390,center
6391,curved
6392,curved
6393,center
6394,center
6395,pattern
6396,pattern
6397,curved
6398,curved
6399,RoT
6400,center
6401,curved
6402,center
6403,diagonal
6404,curved
6405,center
6406,curved
6407,center
6408,center
6409,center
6410,center
6411,center
6412,center
6413,curved
6414,curved
6415,center
6416,RoT
6417,center
6418,center
6419,curved
6420,center
6421,center
6422,center
6423,center
6424,center
6425,curved
6426,center
6427,center
6428,center
6429,curved
6430,center
6431,center
6432,center
6433,curved
6434,center
6435,center
6436,center
6437,center
6438,curved
6439,curved
6440,curved
6441,curved
6442,center
6443,curved
6444,center
6445,curved
6446,center
6447,center
6448,curved
6449,curved
6450,center
6451,center
6452,curved
6453,curved
6454,center
6455,center
6456,curved
6457,triangle
6458,center
6459,curved
6460,center
6461,curved
6462,curved
6463,RoT
6464,RoT
6465,center
6466,curved
6467,center
6468,curved
6469,curved
6470,center
6471,center
6472,center
6473,curved
6474,curved
6475,curved
6476,curved
6477,center
6478,center
6479,center
6480,center
6481,center
6482,center
6483,curved
6484,curved
6485,center
6486,center
6487,center
6488,curved
6489,center
6490,curved
6491,curved
6492,curved
6493,center
6494,diagonal
6495,center
6496,curved
6497,pattern
6498,center
6499,center
6500,center
6501,center
6502,center
6503,center
6504,center
6505,curved
6506,curved
6507,curved
6508,center
6509,center
6510,curved
6511,curved
6512,center
6513,curved
6514,center
6515,center
6516,RoT
6517,curved
6518,center
6519,curved
6520,curved
6521,curved
6522,center
6523,center
6524,curved
6525,curved
6526,curved
6527,curved
6528,curved
6529,curved
6530,center
6531,center
6532,center
6533,center
6534,curved
6535,center
6536,curved
6537,curved
6538,center
6539,center
6540,curved
6541,center
6542,curved
6543,center
6544,center
6545,center
6546,center
6547,center
6548,center
6549,center
6550,center
6551,curved
6552,curved
6553,center
6554,center
6555,center
6556,center
6557,center
6558,center
6559,curved
6560,center
6561,center
6562,curved
6563,center
6564,center
6565,center
6566,center
6567,diagonal
6568,center
6569,center
6570,center
6571,center
6572,triangle
6573,triangle
6574,center
6575,center
6576,center
6577,center
6578,center
6579,center
6580,center
6581,center
6582,center
6583,center
6584,center
6585,diagonal
6586,center
6587,center
6588,center
6589,center
6590,center
6591,center
6592,curved
6593,center
6594,curved
6595,curved
6596,center
6597,curved
6598,center
6599,center
6600,center
6601,center
6602,center
6603,curved
6604,center
6605,curved
6606,center
6607,diagonal
6608,center
6609,center
6610,curved
6611,curved
6612,center
6613,curved
6614,center
6615,center
6616,curved
6617,curved
6618,center
6619,center
6620,diagonal
6621,center
6622,center
6623,center
6624,center
6625,curved
6626,curved
6627,center
6628,diagonal
6629,center
6630,center
6631,center
6632,center
6633,curved
6634,center
6635,center
6636,curved
6637,curved
6638,center
6639,center
6640,center
6641,curved
6642,center
6643,curved
6644,curved
6645,curved
6646,curved
6647,curved
6648,center
6649,curved
6650,center
6651,center
6652,center
6653,center
6654,RoT
6655,center
6656,center
6657,center
6658,vertical
6659,center
6660,curved
6661,curved
6662,center
6663,curved
6664,RoT
6665,center
6666,center
6667,center
6668,center
6669,center
6670,center
6671,center
6672,center
6673,curved
6674,horizontal
6675,center
6676,curved
6677,center
6678,curved
6679,center
6680,center
6681,center
6682,center
6683,center
6684,pattern
6685,curved
6686,center
6687,center
6688,center
6689,center
6690,curved
6691,curved
6692,center
6693,curved
6694,center
6695,curved
6696,curved
6697,curved
6698,curved
6699,curved
6700,center
6701,center
6702,curved
6703,center
6704,curved
6705,curved
6706,curved
6707,curved
6708,curved
6709,curved
6710,curved
6711,center
6712,curved
6713,center
6714,curved
6715,curved
6716,center
6717,curved
6718,curved
6719,curved
6720,curved
6721,curved
6722,center
6723,curved
6724,center
6725,curved
6726,curved
6727,curved
6728,curved
6729,curved
6730,diagonal
6731,curved
6732,curved
6733,center
6734,center
6735,curved
6736,center
6737,center
6738,curved
6739,curved
6740,RoT
6741,center
6742,center
6743,center
6744,center
6745,center
6746,center
6747,curved
6748,curved
6749,curved
6750,curved
6751,center
6752,center
6753,center
6754,center
6755,RoT
6756,center
6757,center
6758,center
6759,center
6760,center
6761,center
6762,RoT
6763,center
6764,center
6765,center
6766,center
6767,triangle
6768,curved
6769,triangle
6770,center
6771,center
6772,vertical
6773,center
6774,center
6775,center
6776,center
6777,center
6778,curved
6779,curved
6780,curved
6781,RoT
6782,vertical
6783,center
6784,center
6785,RoT
6786,curved
6787,curved
6788,RoT
6789,curved
6790,curved
6791,curved
6792,curved
6793,curved
6794,center
6795,curved
6796,curved
6797,curved
6798,curved
6799,center
6800,curved
6801,curved
6802,curved
6803,curved
6804,curved
6805,center
6806,curved
6807,curved
6808,curved
6809,curved
6810,center
6811,curved
6812,center
6813,curved
6814,center
6815,center
6816,center
6817,center
6818,curved
6819,center
6820,center
6821,center
6822,curved
6823,curved
6824,curved
6825,center
6826,curved
6827,center
6828,curved
6829,center
6830,center
6831,center
6832,center
6833,curved
6834,curved
6835,center
6836,center
6837,center
6838,curved
6839,curved
6840,curved
6841,center
6842,curved
6843,center
6844,center
6845,center
6846,center
6847,diagonal
6848,center
6849,curved
6850,center
6851,curved
6852,curved
6853,center
6854,center
6855,center
6856,curved
6857,curved
6858,curved
6859,center
6860,curved
6861,curved
6862,center
6863,curved
6864,curved
6865,curved
6866,center
6867,curved
6868,center
6869,center
6870,curved
6871,curved
6872,curved
6873,center
6874,curved
6875,center
6876,center
6877,center
6878,diagonal
6879,diagonal
6880,center
6881,center
6882,curved
6883,curved
6884,center
6885,center
6886,center
6887,center
6888,center
6889,curved
6890,curved
6891,center
6892,center
6893,curved
6894,curved
6895,center
6896,center
6897,center
6898,center
6899,center
6900,center
6901,center
6902,triangle
6903,center
6904,curved
6905,center
6906,center
6907,curved
6908,center
6909,center
6910,center
6911,curved
6912,center
6913,curved
6914,center
6915,center
6916,center
6917,center
6918,center
6919,center
6920,center
6921,center
6922,center
6923,center
6924,RoT
6925,center
6926,curved
6927,center
6928,center
6929,RoT
6930,center
6931,center
6932,curved
6933,center
6934,center
6935,center
6936,center
6937,center
6938,center
6939,horizontal
6940,center
6941,center
6942,center
6943,curved
6944,center
6945,center
6946,center
6947,center
6948,center
6949,center
6950,center
6951,RoT
6952,center
6953,center
6954,center
6955,center
6956,center
6957,center
6958,center
6959,center
6960,center
6961,center
6962,center
6963,center
6964,curved
6965,curved
6966,curved
6967,center
6968,curved
6969,center
6970,center
6971,center
6972,center
6973,curved
6974,curved
6975,curved
6976,center
6977,center
6978,center
6979,center
6980,center
6981,center
6982,center
6983,center
6984,curved
6985,center
6986,center
6987,curved
6988,center
6989,center
6990,curved
6991,center
6992,center
6993,center
6994,center
6995,center
6996,center
6997,curved
6998,center
6999,center
7000,center
7001,curved
7002,curved
7003,curved
7004,center
7005,center
7006,curved
7007,curved
7008,curved
7009,center
7010,center
7011,center
7012,center
7013,vertical
7014,center
7015,curved
7016,center
7017,curved
7018,center
7019,center
7020,center
7021,center
7022,center
7023,curved
7024,center
7025,center
7026,center
7027,curved
7028,curved
7029,symmetric
7030,center
7031,center
7032,curved
7033,curved
7034,RoT
7035,curved
7036,curved
7037,curved
7038,curved
7039,center
7040,curved
7041,curved
7042,curved
7043,curved
7044,curved
7045,center
7046,center
7047,center
7048,center
7049,center
7050,RoT
7051,pattern
7052,center
7053,center
7054,curved
7055,diagonal
7056,center
7057,center
7058,diagonal
7059,center
7060,pattern
7061,pattern
7062,curved
7063,center
7064,triangle
7065,center
7066,center
7067,center
7068,curved
7069,curved
7070,center
7071,center
7072,center
7073,center
7074,center
7075,center
7076,curved
7077,center
7078,center
7079,curved
7080,curved
7081,center
7082,center
7083,center
7084,curved
7085,curved
7086,center
7087,diagonal
7088,center
7089,center
7090,curved
7091,curved
7092,curved
7093,center
7094,center
7095,center
7096,center
7097,curved
7098,center
7099,curved
7100,center
7101,center
7102,curved
7103,curved
7104,center
7105,center
7106,center
7107,curved
7108,curved
7109,curved
7110,curved
7111,curved
7112,center
7113,center
7114,center
7115,diagonal
7116,center
7117,curved
7118,curved
7119,curved
7120,curved
7121,center
7122,center
7123,center
7124,curved
7125,triangle
7126,center
7127,curved
7128,curved
7129,curved
7130,center
7131,center
7132,curved
7133,curved
7134,curved
7135,center
7136,center
7137,center
7138,center
7139,curved
7140,curved
7141,center
7142,curved
7143,curved
7144,center
7145,curved
7146,curved
7147,curved
7148,center
7149,curved
7150,center
7151,center
7152,curved
7153,curved
7154,center
7155,curved
7156,center
7157,center
7158,curved
7159,pattern
7160,curved
7161,center
7162,curved
7163,pattern
7164,center
7165,curved
7166,curved
7167,center
7168,curved
7169,curved
7170,curved
7171,center
7172,curved
7173,center
7174,center
7175,center
7176,curved
7177,curved
7178,center
7179,center
7180,center
7181,curved
7182,curved
7183,center
7184,center
7185,curved
7186,center
7187,curved
7188,center
7189,center
7190,center
7191,center
7192,center
7193,center
7194,center
7195,center
7196,diagonal
7197,center
7198,center
7199,center
7200,center
7201,curved
7202,RoT
7203,center
7204,diagonal
7205,center
7206,curved
7207,pattern
7208,curved
7209,center
7210,center
7211,pattern
7212,center
7213,center
7214,center
7215,curved
7216,center
7217,center
7218,curved
7219,center
7220,curved
7221,center
7222,center
7223,center
7224,center
7225,center
7226,curved
7227,center
7228,center
7229,curved
7230,center
7231,curved
7232,curved
7233,curved
7234,center
7235,center
7236,curved
7237,center
7238,curved
7239,center
7240,curved
7241,center
7242,pattern
7243,pattern
7244,center
7245,center
7246,center
7247,curved
7248,diagonal
7249,curved
7250,curved
7251,curved
7252,curved
7253,center
7254,curved
7255,curved
7256,curved
7257,center
7258,center
7259,center
7260,center
7261,center
7262,curved
7263,center
7264,center
7265,curved
7266,center
7267,center
7268,curved
7269,center
7270,center
7271,center
7272,curved
7273,center
7274,center
7275,center
7276,center
7277,curved
7278,curved
7279,curved
7280,center
7281,center
7282,curved
7283,curved
7284,diagonal
7285,center
7286,diagonal
7287,curved
7288,center
7289,curved
7290,curved
7291,center
7292,diagonal
7293,center
7294,RoT
7295,center
7296,center
7297,center
7298,center
7299,center
7300,center
7301,center
7302,center
7303,curved
7304,center
7305,center
7306,center
7307,center
7308,center
7309,horizontal
7310,center
7311,center
7312,curved
7313,diagonal
7314,horizontal
7315,center
7316,curved
7317,center
7318,center
7319,center
7320,center
7321,center
7322,center
7323,center
7324,center
7325,curved
7326,curved
7327,curved
7328,center
7329,curved
7330,curved
7331,center
7332,curved
7333,center
7334,center
7335,diagonal
7336,center
7337,center
7338,center
7339,center
7340,center
7341,center
7342,RoT
7343,center
7344,center
7345,curved
7346,center
7347,curved
7348,center
7349,center
7350,horizontal
7351,curved
7352,curved
7353,curved
7354,center
7355,RoT
7356,curved
7357,center
7358,curved
7359,curved
7360,center
7361,center
7362,center
7363,curved
7364,center
7365,center
7366,center
7367,curved
7368,center
7369,center
7370,curved
7371,curved
7372,curved
7373,curved
7374,center
7375,center
7376,center
7377,curved
7378,center
7379,curved
7380,center
7381,triangle
7382,curved
7383,center
7384,center
7385,center
7386,curved
7387,curved
7388,curved
7389,center
7390,center
7391,diagonal
7392,vertical
7393,center
7394,diagonal
7395,pattern
7396,center
7397,center
7398,vertical
7399,center
7400,center
7401,center
7402,center
7403,curved
7404,center
7405,pattern
7406,curved
7407,center
7408,center
7409,center
7410,center
7411,center
7412,center
7413,curved
7414,center
7415,center
7416,horizontal
7417,center
7418,center
7419,triangle
7420,curved
7421,center
7422,curved
7423,curved
7424,curved
7425,curved
7426,center
7427,curved
7428,center
7429,curved
7430,curved
7431,curved
7432,curved
7433,curved
7434,curved
7435,curved
7436,triangle
7437,center
7438,horizontal
7439,center
7440,curved
7441,curved
7442,curved
7443,center
7444,center
7445,curved
7446,center
7447,curved
7448,center
7449,curved
7450,center
7451,curved
7452,curved
7453,center
7454,curved
7455,curved
7456,curved
7457,center
7458,curved
7459,curved
7460,center
7461,curved
7462,center
7463,center
7464,center
7465,center
7466,curved
7467,curved
7468,center
7469,curved
7470,curved
7471,curved
7472,curved
7473,curved
7474,center
7475,curved
7476,curved
7477,center
7478,curved
7479,center
7480,curved
7481,curved
7482,curved
7483,curved
7484,center
7485,curved
7486,center
7487,center
7488,center
7489,center
7490,center
7491,diagonal
7492,center
7493,center
7494,center
7495,curved
7496,center
7497,curved
7498,curved
7499,curved
7500,curved
7501,curved
7502,curved
7503,center
7504,curved
7505,diagonal
7506,curved
7507,curved
7508,curved
7509,curved
7510,curved
7511,center
7512,curved
7513,center
7514,center
7515,diagonal
7516,curved
7517,triangle
7518,center
7519,curved
7520,curved
7521,diagonal
7522,center
7523,curved
7524,curved
7525,curved
7526,curved
7527,center
7528,curved
7529,center
7530,curved
7531,curved
7532,center
7533,center
7534,center
7535,curved
7536,center
7537,curved
7538,center
7539,center
7540,center
7541,center
7542,center
7543,center
7544,center
7545,center
7546,center
7547,center
7548,curved
7549,center
7550,center
7551,curved
7552,curved
7553,center
7554,center
7555,curved
7556,center
7557,diagonal
7558,RoT
7559,center
7560,curved
7561,curved
7562,curved
7563,center
7564,curved
7565,curved
7566,curved
7567,curved
7568,center
7569,center
7570,curved
7571,center
7572,center
7573,center
7574,center
7575,curved
7576,center
7577,curved
7578,curved
7579,center
7580,curved
7581,curved
7582,diagonal
7583,curved
7584,center
7585,curved
7586,curved
7587,curved
7588,curved
7589,curved
7590,curved
7591,curved
7592,curved
7593,curved
7594,pattern
7595,center
7596,pattern
7597,pattern
7598,curved
7599,center
7600,RoT
7601,curved
7602,curved
7603,center
7604,curved
7605,diagonal
7606,diagonal
7607,horizontal
7608,center
7609,center
7610,center
7611,center
7612,curved
7613,center
7614,center
7615,curved
7616,curved
7617,curved
7618,curved
7619,center
7620,curved
7621,curved
7622,curved
7623,curved
7624,curved
7625,center
7626,curved
7627,diagonal
7628,curved
7629,center
7630,center
7631,center
7632,center
7633,center
7634,center
7635,center
7636,center
7637,center
7638,curved
7639,curved
7640,curved
7641,curved
7642,curved
7643,curved
7644,curved
7645,curved
7646,center
7647,center
7648,curved
7649,curved
7650,curved
7651,curved
7652,curved
7653,curved
7654,curved
7655,center
7656,curved
7657,center
7658,curved
7659,curved
7660,center
7661,curved
7662,curved
7663,center
7664,center
7665,center
7666,center
7667,center
7668,center
7669,curved
7670,curved
7671,curved
7672,curved
7673,curved
